deuda,sectorEconomico,periodo,tipoEntidad,entidad,tipoIndicador,indicador
480736166.95,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2018-02,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
698631978.7900002,"O - Otras actividades de servicios comunitarios, sociales y personales",2018-02,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
700299361.9000001,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2018-02,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
745586501.1099999,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2018-02,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
916015540.2599999,D - INDUSTRIA MANUFACTURERA,2018-02,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
1063253564.7699999,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2018-02,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
1156800925.2899997,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2018-02,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
1340434454.17,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2018-02,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
1475318163.7299998,I - TRANSPORTE Y ALMACENAMIENTO,2018-02,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
1697307062.6500003,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2018-02,TODOS,TODOS,Cartera de credito,Cartera de credito
2233452546.5099998,C - EXPLOTACIÓN DE MINAS Y CANTERAS,2018-02,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
2335413604.45,C - EXPLOTACIÓN DE MINAS Y CANTERAS,2018-02,TODOS,TODOS,Cartera de credito,Cartera de credito
2423153220.13,Y - CONSUMO DE BIENES Y SERVICIOS,2018-02,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
2607523738.3700004,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2018-02,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
3062183927.53,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2018-02,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
3274477328.1700015,"O - Otras actividades de servicios comunitarios, sociales y personales",2018-02,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
3463681834.46,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2018-02,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
5441294120.810001,F - CONSTRUCCIÓN,2018-02,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
5566565384.95,M - ENSEÑANZA,2018-02,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
5728647909.809999,M - ENSEÑANZA,2018-02,TODOS,TODOS,Cartera de credito,Cartera de credito
5748671175.35,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2018-02,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
8082485693.89,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2018-02,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
8801739783.690014,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2018-02,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
9237233573.340014,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2018-02,TODOS,TODOS,Cartera de credito,Cartera de credito
9330039534.220001,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2018-02,TODOS,TODOS,Cartera de credito,Cartera de credito
14720415485.910004,"O - Otras actividades de servicios comunitarios, sociales y personales",2018-02,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
15289323270.580004,Y - CONSUMO DE BIENES Y SERVICIOS,2018-02,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
17010706401.570005,I - TRANSPORTE Y ALMACENAMIENTO,2018-02,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
18749763901.460007,I - TRANSPORTE Y ALMACENAMIENTO,2018-02,TODOS,TODOS,Cartera de credito,Cartera de credito
18890336778.66001,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2018-02,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
19005899868.800007,"O - Otras actividades de servicios comunitarios, sociales y personales",2018-02,TODOS,TODOS,Cartera de credito,Cartera de credito
20956389857.92001,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2018-02,TODOS,TODOS,Cartera de credito,Cartera de credito
29205380976.409992,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,2018-02,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
29691506646.57999,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,2018-02,TODOS,TODOS,Cartera de credito,Cartera de credito
29867523825.88001,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2018-02,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
31441877455.140007,Y - CONSUMO DE BIENES Y SERVICIOS,2018-02,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
32658801700.97001,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2018-02,TODOS,TODOS,Cartera de credito,Cartera de credito
35311239613.55,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2018-02,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
35590351528.25001,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2018-02,TODOS,TODOS,Cartera de credito,Cartera de credito
48215961516.71999,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2018-02,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
48974625860.189995,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2018-02,TODOS,TODOS,Cartera de credito,Cartera de credito
49788962829.97998,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2018-02,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
51679967039.63002,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2018-02,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
54072568417.78998,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2018-02,TODOS,TODOS,Cartera de credito,Cartera de credito
64331289260.92,D - INDUSTRIA MANUFACTURERA,2018-02,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
65689016457.21999,D - INDUSTRIA MANUFACTURERA,2018-02,TODOS,TODOS,Cartera de credito,Cartera de credito
69913949307.38,F - CONSTRUCCIÓN,2018-02,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
75839740714.93001,F - CONSTRUCCIÓN,2018-02,TODOS,TODOS,Cartera de credito,Cartera de credito
119726369470.14998,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2018-02,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
135511491225.85025,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2018-02,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
144455203134.23026,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2018-02,TODOS,TODOS,Cartera de credito,Cartera de credito
172175372068.59998,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2018-02,TODOS,TODOS,Cartera de credito,Cartera de credito
212221628683.3397,Y - CONSUMO DE BIENES Y SERVICIOS,2018-02,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
261380726523.0297,Y - CONSUMO DE BIENES Y SERVICIOS,2018-02,TODOS,TODOS,Cartera de credito,Cartera de credito
249047.78,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2018-03,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
341939.92,B - PESCA,2018-03,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
391423.98,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2018-03,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
550707.66,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2018-03,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
943087.08,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2018-03,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
1547979.72,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,2018-03,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
2180118.46,M - ENSEÑANZA,2018-03,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
4026066.4499999997,B - PESCA,2018-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
4685146.45,Y - CONSUMO DE BIENES Y SERVICIOS,2018-03,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
4749759.62,C - EXPLOTACIÓN DE MINAS Y CANTERAS,2018-03,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
6839003.869999999,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2018-03,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
11373670.65,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2018-03,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
14304274.569999998,B - PESCA,2018-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
17755122.04,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2018-03,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
21849061.15,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2018-03,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
22473295.810000002,C - EXPLOTACIÓN DE MINAS Y CANTERAS,2018-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
32236133.85,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,2018-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
32433133.070000004,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2018-03,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
39955054.36,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2018-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
41538496.400000006,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2018-03,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
49167345.52,D - INDUSTRIA MANUFACTURERA,2018-03,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
58178123.24999999,F - CONSTRUCCIÓN,2018-03,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
59465021.949999996,I - TRANSPORTE Y ALMACENAMIENTO,2018-03,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
67883142.65,M - ENSEÑANZA,2018-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
70081282.65,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2018-03,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
71867951.34,M - ENSEÑANZA,2018-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
72614528.46999998,C - EXPLOTACIÓN DE MINAS Y CANTERAS,2018-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
84443790.52000001,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2018-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
89842325.95,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2018-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
105755354.19,B - PESCA,2018-03,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
119177489.11000001,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2018-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
124427635.13,B - PESCA,2018-03,TODOS,TODOS,Cartera de credito,Cartera de credito
127366450.34,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2018-03,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
136960058.59000003,D - INDUSTRIA MANUFACTURERA,2018-03,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
151900197.18000007,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2018-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
207358882.61,I - TRANSPORTE Y ALMACENAMIENTO,2018-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
242612930.45000002,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2018-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
246415104.65000007,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2018-03,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
252011866.16,D - INDUSTRIA MANUFACTURERA,2018-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
254121358.09999993,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2018-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
254639772.08,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2018-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
261173115.32999995,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2018-03,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
297202128.9499999,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2018-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
312233192.21,"O - Otras actividades de servicios comunitarios, sociales y personales",2018-03,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
432042913.0,F - CONSTRUCCIÓN,2018-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
454744904.65,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,2018-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
473822579.2299997,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2018-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
474291640.77,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2018-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
678623731.7899998,"O - Otras actividades de servicios comunitarios, sociales y personales",2018-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
705230675.5299999,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2018-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
736996776.8,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2018-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
868073803.53,D - INDUSTRIA MANUFACTURERA,2018-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
1072103514.62,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2018-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
1189731719.69,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2018-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
1365690299.8500001,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2018-03,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
1506387176.7799997,I - TRANSPORTE Y ALMACENAMIENTO,2018-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
1710045407.88,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2018-03,TODOS,TODOS,Cartera de credito,Cartera de credito
2256646398.7,C - EXPLOTACIÓN DE MINAS Y CANTERAS,2018-03,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
2356483982.6,C - EXPLOTACIÓN DE MINAS Y CANTERAS,2018-03,TODOS,TODOS,Cartera de credito,Cartera de credito
2368418497.0099998,Y - CONSUMO DE BIENES Y SERVICIOS,2018-03,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
2720056789.89,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2018-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
3063467187.48,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2018-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
3250546432.66,"O - Otras actividades de servicios comunitarios, sociales y personales",2018-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
3671903576.46,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2018-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
5366007372.130001,F - CONSTRUCCIÓN,2018-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
5551054204.16,M - ENSEÑANZA,2018-03,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
5692985416.61,M - ENSEÑANZA,2018-03,TODOS,TODOS,Cartera de credito,Cartera de credito
5712340192.29,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2018-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
8288773618.84,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2018-03,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
8871109876.53999,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2018-03,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
9306187703.71999,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2018-03,TODOS,TODOS,Cartera de credito,Cartera de credito
9569788132.92,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2018-03,TODOS,TODOS,Cartera de credito,Cartera de credito
15301631839.519997,"O - Otras actividades de servicios comunitarios, sociales y personales",2018-03,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
15471663298.570007,Y - CONSUMO DE BIENES Y SERVICIOS,2018-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
17107525633.579996,I - TRANSPORTE Y ALMACENAMIENTO,2018-03,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
18880736714.92,I - TRANSPORTE Y ALMACENAMIENTO,2018-03,TODOS,TODOS,Cartera de credito,Cartera de credito
18888962749.089996,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2018-03,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
19543035196.179996,"O - Otras actividades de servicios comunitarios, sociales y personales",2018-03,TODOS,TODOS,Cartera de credito,Cartera de credito
20969008550.97,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2018-03,TODOS,TODOS,Cartera de credito,Cartera de credito
30995541411.560005,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2018-03,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
31300373438.470013,Y - CONSUMO DE BIENES Y SERVICIOS,2018-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
33878872069.280006,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2018-03,TODOS,TODOS,Cartera de credito,Cartera de credito
34206134640.27,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,2018-03,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
34694663658.490005,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,2018-03,TODOS,TODOS,Cartera de credito,Cartera de credito
35056056422.46,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2018-03,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
35339175114.93,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2018-03,TODOS,TODOS,Cartera de credito,Cartera de credito
48147250984.59999,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2018-03,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
48897562397.05999,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2018-03,TODOS,TODOS,Cartera de credito,Cartera de credito
50724607651.53999,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2018-03,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
52001431562.49999,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2018-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
55203838335.229996,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2018-03,TODOS,TODOS,Cartera de credito,Cartera de credito
64598214305.34997,D - INDUSTRIA MANUFACTURERA,2018-03,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
65904427379.14996,D - INDUSTRIA MANUFACTURERA,2018-03,TODOS,TODOS,Cartera de credito,Cartera de credito
70478689994.87999,F - CONSTRUCCIÓN,2018-03,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
76334918403.26,F - CONSTRUCCIÓN,2018-03,TODOS,TODOS,Cartera de credito,Cartera de credito
120600128565.0301,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2018-03,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
134314664289.04997,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2018-03,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
143217838119.15997,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2018-03,TODOS,TODOS,Cartera de credito,Cartera de credito
